Numer elementu / Lokalny numer wezla / Globalny numer wezla / (x,y)
(821, 4, 883, (2.5, 2.5))
(822, 1, 842, (2.5, 0.0))
(822, 2, 843, (5.0, 0.0))
(822, 3, 883, (2.5, 2.5))
(822, 4, 884, (5.0, 2.5))
(823, 1, 843, (5.0, 0.0))
(823, 2, 844, (7.5, 0.0))
(823, 3, 884, (5.0, 2.5))
(823, 4, 885, (7.5, 2.5))
(824, 1, 844, (7.5, 0.0))
(824, 2, 845, (10.0, 0.0))
(824, 3, 885, (7.5, 2.5))
(824, 4, 886, (10.0, 2.5))
(825, 1, 845, (10.0, 0.0))
(825, 2, 846, (12.5, 0.0))
(825, 3, 886, (10.0, 2.5))
(825, 4, 887, (12.5, 2.5))
(826, 1, 846, (12.5, 0.0))
(826, 2, 847, (15.0, 0.0))
(826, 3, 887, (12.5, 2.5))
(826, 4, 888, (15.0, 2.5))
(827, 1, 847, (15.0, 0.0))
(827, 2, 848, (17.5, 0.0))
(827, 3, 888, (15.0, 2.5))
(827, 4, 889, (17.5, 2.5))
(828, 1, 848, (17.5, 0.0))
(828, 2, 849, (20.0, 0.0))
(828, 3, 889, (17.5, 2.5))
(828, 4, 890, (20.0, 2.5))
(829, 1, 849, (20.0, 0.0))
(829, 2, 850, (22.5, 0.0))
(829, 3, 890, (20.0, 2.5))
(829, 4, 891, (22.5, 2.5))
(830, 1, 850, (22.5, 0.0))
(830, 2, 851, (25.0, 0.0))
(830, 3, 891, (22.5, 2.5))
(830, 4, 892, (25.0, 2.5))
(831, 1, 851, (25.0, 0.0))
(831, 2, 852, (27.5, 0.0))
(831, 3, 892, (25.0, 2.5))
(831, 4, 893, (27.5, 2.5))
(832, 1, 852, (27.5, 0.0))
(832, 2, 853, (30.0, 0.0))
(832, 3, 893, (27.5, 2.5))
(832, 4, 894, (30.0, 2.5))
(833, 1, 853, (30.0, 0.0))
(833, 2, 854, (32.5, 0.0))
(833, 3, 894, (30.0, 2.5))
(833, 4, 895, (32.5, 2.5))
(834, 1, 854, (32.5, 0.0))
(834, 2, 855, (35.0, 0.0))
(834, 3, 895, (32.5, 2.5))
(834, 4, 896, (35.0, 2.5))
(835, 1, 855, (35.0, 0.0))
(835, 2, 856, (37.5, 0.0))
(835, 3, 896, (35.0, 2.5))
(835, 4, 897, (37.5, 2.5))
(836, 1, 856, (37.5, 0.0))
(836, 2, 857, (40.0, 0.0))
(836, 3, 897, (37.5, 2.5))
(836, 4, 898, (40.0, 2.5))
(837, 1, 857, (40.0, 0.0))
(837, 2, 858, (42.5, 0.0))
(837, 3, 898, (40.0, 2.5))
(837, 4, 899, (42.5, 2.5))
(838, 1, 858, (42.5, 0.0))
(838, 2, 859, (45.0, 0.0))
(838, 3, 899, (42.5, 2.5))
(838, 4, 900, (45.0, 2.5))
(839, 1, 859, (45.0, 0.0))
(839, 2, 860, (47.5, 0.0))
(839, 3, 900, (45.0, 2.5))
(839, 4, 901, (47.5, 2.5))
(840, 1, 860, (47.5, 0.0))
(840, 2, 861, (50.0, 0.0))
(840, 3, 901, (47.5, 2.5))
(840, 4, 902, (50.0, 2.5))
(841, 1, 862, (-50.0, 2.5))
(841, 2, 863, (-47.5, 2.5))
(841, 3, 903, (-50.0, 5.0))
(841, 4, 904, (-47.5, 5.0))
(842, 1, 863, (-47.5, 2.5))
(842, 2, 864, (-45.0, 2.5))
(842, 3, 904, (-47.5, 5.0))
(842, 4, 905, (-45.0, 5.0))
(843, 1, 864, (-45.0, 2.5))
(843, 2, 865, (-42.5, 2.5))
(843, 3, 905, (-45.0, 5.0))
(843, 4, 906, (-42.5, 5.0))
(844, 1, 865, (-42.5, 2.5))
(844, 2, 866, (-40.0, 2.5))
(844, 3, 906, (-42.5, 5.0))
(844, 4, 907, (-40.0, 5.0))
(845, 1, 866, (-40.0, 2.5))
(845, 2, 867, (-37.5, 2.5))
(845, 3, 907, (-40.0, 5.0))
(845, 4, 908, (-37.5, 5.0))
(846, 1, 867, (-37.5, 2.5))
(846, 2, 868, (-35.0, 2.5))
(846, 3, 908, (-37.5, 5.0))
(846, 4, 909, (-35.0, 5.0))
(847, 1, 868, (-35.0, 2.5))
(847, 2, 869, (-32.5, 2.5))
(847, 3, 909, (-35.0, 5.0))
(847, 4, 910, (-32.5, 5.0))
(848, 1, 869, (-32.5, 2.5))
(848, 2, 870, (-30.0, 2.5))
(848, 3, 910, (-32.5, 5.0))
(848, 4, 911, (-30.0, 5.0))
(849, 1, 870, (-30.0, 2.5))
(849, 2, 871, (-27.5, 2.5))
(849, 3, 911, (-30.0, 5.0))
(849, 4, 912, (-27.5, 5.0))
(850, 1, 871, (-27.5, 2.5))
(850, 2, 872, (-25.0, 2.5))
(850, 3, 912, (-27.5, 5.0))
(850, 4, 913, (-25.0, 5.0))
(851, 1, 872, (-25.0, 2.5))
(851, 2, 873, (-22.5, 2.5))
(851, 3, 913, (-25.0, 5.0))
(851, 4, 914, (-22.5, 5.0))
(852, 1, 873, (-22.5, 2.5))
(852, 2, 874, (-20.0, 2.5))
(852, 3, 914, (-22.5, 5.0))
(852, 4, 915, (-20.0, 5.0))
(853, 1, 874, (-20.0, 2.5))
(853, 2, 875, (-17.5, 2.5))
(853, 3, 915, (-20.0, 5.0))
(853, 4, 916, (-17.5, 5.0))
(854, 1, 875, (-17.5, 2.5))
(854, 2, 876, (-15.0, 2.5))
(854, 3, 916, (-17.5, 5.0))
(854, 4, 917, (-15.0, 5.0))
(855, 1, 876, (-15.0, 2.5))
(855, 2, 877, (-12.5, 2.5))
(855, 3, 917, (-15.0, 5.0))
(855, 4, 918, (-12.5, 5.0))
(856, 1, 877, (-12.5, 2.5))
(856, 2, 878, (-10.0, 2.5))
(856, 3, 918, (-12.5, 5.0))
(856, 4, 919, (-10.0, 5.0))
(857, 1, 878, (-10.0, 2.5))
(857, 2, 879, (-7.5, 2.5))
(857, 3, 919, (-10.0, 5.0))
(857, 4, 920, (-7.5, 5.0))
(858, 1, 879, (-7.5, 2.5))
(858, 2, 880, (-5.0, 2.5))
(858, 3, 920, (-7.5, 5.0))
(858, 4, 921, (-5.0, 5.0))
(859, 1, 880, (-5.0, 2.5))
(859, 2, 881, (-2.5, 2.5))
(859, 3, 921, (-5.0, 5.0))
(859, 4, 922, (-2.5, 5.0))
(860, 1, 881, (-2.5, 2.5))
(860, 2, 882, (0.0, 2.5))
(860, 3, 922, (-2.5, 5.0))
(860, 4, 923, (0.0, 5.0))
(861, 1, 882, (0.0, 2.5))
(861, 2, 883, (2.5, 2.5))
(861, 3, 923, (0.0, 5.0))
(861, 4, 924, (2.5, 5.0))
(862, 1, 883, (2.5, 2.5))
(862, 2, 884, (5.0, 2.5))
(862, 3, 924, (2.5, 5.0))
(862, 4, 925, (5.0, 5.0))
(863, 1, 884, (5.0, 2.5))
(863, 2, 885, (7.5, 2.5))
(863, 3, 925, (5.0, 5.0))
(863, 4, 926, (7.5, 5.0))
(864, 1, 885, (7.5, 2.5))
(864, 2, 886, (10.0, 2.5))
(864, 3, 926, (7.5, 5.0))
(864, 4, 927, (10.0, 5.0))
(865, 1, 886, (10.0, 2.5))
(865, 2, 887, (12.5, 2.5))
(865, 3, 927, (10.0, 5.0))
(865, 4, 928, (12.5, 5.0))
(866, 1, 887, (12.5, 2.5))
(866, 2, 888, (15.0, 2.5))
(866, 3, 928, (12.5, 5.0))
(866, 4, 929, (15.0, 5.0))
(867, 1, 888, (15.0, 2.5))
(867, 2, 889, (17.5, 2.5))
(867, 3, 929, (15.0, 5.0))
(867, 4, 930, (17.5, 5.0))
(868, 1, 889, (17.5, 2.5))
(868, 2, 890, (20.0, 2.5))
(868, 3, 930, (17.5, 5.0))
(868, 4, 931, (20.0, 5.0))
(869, 1, 890, (20.0, 2.5))
(869, 2, 891, (22.5, 2.5))
(869, 3, 931, (20.0, 5.0))
(869, 4, 932, (22.5, 5.0))
(870, 1, 891, (22.5, 2.5))
(870, 2, 892, (25.0, 2.5))
(870, 3, 932, (22.5, 5.0))
(870, 4, 933, (25.0, 5.0))
(871, 1, 892, (25.0, 2.5))
(871, 2, 893, (27.5, 2.5))
(871, 3, 933, (25.0, 5.0))
(871, 4, 934, (27.5, 5.0))
(872, 1, 893, (27.5, 2.5))
(872, 2, 894, (30.0, 2.5))
(872, 3, 934, (27.5, 5.0))
(872, 4, 935, (30.0, 5.0))
(873, 1, 894, (30.0, 2.5))
(873, 2, 895, (32.5, 2.5))
(873, 3, 935, (30.0, 5.0))
(873, 4, 936, (32.5, 5.0))
(874, 1, 895, (32.5, 2.5))
(874, 2, 896, (35.0, 2.5))
(874, 3, 936, (32.5, 5.0))
(874, 4, 937, (35.0, 5.0))
(875, 1, 896, (35.0, 2.5))
(875, 2, 897, (37.5, 2.5))
(875, 3, 937, (35.0, 5.0))
(875, 4, 938, (37.5, 5.0))
(876, 1, 897, (37.5, 2.5))
(876, 2, 898, (40.0, 2.5))
(876, 3, 938, (37.5, 5.0))
(876, 4, 939, (40.0, 5.0))
(877, 1, 898, (40.0, 2.5))
(877, 2, 899, (42.5, 2.5))
(877, 3, 939, (40.0, 5.0))
(877, 4, 940, (42.5, 5.0))
(878, 1, 899, (42.5, 2.5))
(878, 2, 900, (45.0, 2.5))
(878, 3, 940, (42.5, 5.0))
(878, 4, 941, (45.0, 5.0))
(879, 1, 900, (45.0, 2.5))
(879, 2, 901, (47.5, 2.5))
(879, 3, 941, (45.0, 5.0))
(879, 4, 942, (47.5, 5.0))
(880, 1, 901, (47.5, 2.5))
(880, 2, 902, (50.0, 2.5))
(880, 3, 942, (47.5, 5.0))
(880, 4, 943, (50.0, 5.0))
(881, 1, 903, (-50.0, 5.0))
(881, 2, 904, (-47.5, 5.0))
(881, 3, 944, (-50.0, 7.5))
(881, 4, 945, (-47.5, 7.5))
(882, 1, 904, (-47.5, 5.0))
(882, 2, 905, (-45.0, 5.0))
(882, 3, 945, (-47.5, 7.5))
(882, 4, 946, (-45.0, 7.5))
(883, 1, 905, (-45.0, 5.0))
(883, 2, 906, (-42.5, 5.0))
(883, 3, 946, (-45.0, 7.5))
(883, 4, 947, (-42.5, 7.5))
(884, 1, 906, (-42.5, 5.0))
(884, 2, 907, (-40.0, 5.0))
(884, 3, 947, (-42.5, 7.5))
(884, 4, 948, (-40.0, 7.5))
(885, 1, 907, (-40.0, 5.0))
(885, 2, 908, (-37.5, 5.0))
(885, 3, 948, (-40.0, 7.5))
(885, 4, 949, (-37.5, 7.5))
(886, 1, 908, (-37.5, 5.0))
(886, 2, 909, (-35.0, 5.0))
(886, 3, 949, (-37.5, 7.5))
(886, 4, 950, (-35.0, 7.5))
(887, 1, 909, (-35.0, 5.0))
(887, 2, 910, (-32.5, 5.0))
(887, 3, 950, (-35.0, 7.5))
(887, 4, 951, (-32.5, 7.5))
(888, 1, 910, (-32.5, 5.0))
(888, 2, 911, (-30.0, 5.0))
(888, 3, 951, (-32.5, 7.5))
(888, 4, 952, (-30.0, 7.5))
(889, 1, 911, (-30.0, 5.0))
(889, 2, 912, (-27.5, 5.0))
(889, 3, 952, (-30.0, 7.5))
(889, 4, 953, (-27.5, 7.5))
(890, 1, 912, (-27.5, 5.0))
(890, 2, 913, (-25.0, 5.0))
(890, 3, 953, (-27.5, 7.5))
(890, 4, 954, (-25.0, 7.5))
(891, 1, 913, (-25.0, 5.0))
(891, 2, 914, (-22.5, 5.0))
(891, 3, 954, (-25.0, 7.5))
(891, 4, 955, (-22.5, 7.5))
(892, 1, 914, (-22.5, 5.0))
(892, 2, 915, (-20.0, 5.0))
(892, 3, 955, (-22.5, 7.5))
(892, 4, 956, (-20.0, 7.5))
(893, 1, 915, (-20.0, 5.0))
(893, 2, 916, (-17.5, 5.0))
(893, 3, 956, (-20.0, 7.5))
(893, 4, 957, (-17.5, 7.5))
(894, 1, 916, (-17.5, 5.0))
(894, 2, 917, (-15.0, 5.0))
(894, 3, 957, (-17.5, 7.5))
(894, 4, 958, (-15.0, 7.5))
(895, 1, 917, (-15.0, 5.0))
(895, 2, 918, (-12.5, 5.0))
(895, 3, 958, (-15.0, 7.5))
(895, 4, 959, (-12.5, 7.5))
(896, 1, 918, (-12.5, 5.0))
(896, 2, 919, (-10.0, 5.0))
(896, 3, 959, (-12.5, 7.5))
(896, 4, 960, (-10.0, 7.5))
(897, 1, 919, (-10.0, 5.0))
(897, 2, 920, (-7.5, 5.0))
(897, 3, 960, (-10.0, 7.5))
(897, 4, 961, (-7.5, 7.5))
(898, 1, 920, (-7.5, 5.0))
(898, 2, 921, (-5.0, 5.0))
(898, 3, 961, (-7.5, 7.5))
(898, 4, 962, (-5.0, 7.5))
(899, 1, 921, (-5.0, 5.0))
(899, 2, 922, (-2.5, 5.0))
(899, 3, 962, (-5.0, 7.5))
(899, 4, 963, (-2.5, 7.5))
(900, 1, 922, (-2.5, 5.0))
(900, 2, 923, (0.0, 5.0))
(900, 3, 963, (-2.5, 7.5))
(900, 4, 964, (0.0, 7.5))
(901, 1, 923, (0.0, 5.0))
(901, 2, 924, (2.5, 5.0))
(901, 3, 964, (0.0, 7.5))
(901, 4, 965, (2.5, 7.5))
(902, 1, 924, (2.5, 5.0))
(902, 2, 925, (5.0, 5.0))
(902, 3, 965, (2.5, 7.5))
(902, 4, 966, (5.0, 7.5))
(903, 1, 925, (5.0, 5.0))
(903, 2, 926, (7.5, 5.0))
(903, 3, 966, (5.0, 7.5))
(903, 4, 967, (7.5, 7.5))
(904, 1, 926, (7.5, 5.0))
(904, 2, 927, (10.0, 5.0))
(904, 3, 967, (7.5, 7.5))
(904, 4, 968, (10.0, 7.5))
(905, 1, 927, (10.0, 5.0))
(905, 2, 928, (12.5, 5.0))
(905, 3, 968, (10.0, 7.5))
(905, 4, 969, (12.5, 7.5))
(906, 1, 928, (12.5, 5.0))
(906, 2, 929, (15.0, 5.0))
(906, 3, 969, (12.5, 7.5))
(906, 4, 970, (15.0, 7.5))
(907, 1, 929, (15.0, 5.0))
(907, 2, 930, (17.5, 5.0))
(907, 3, 970, (15.0, 7.5))
(907, 4, 971, (17.5, 7.5))
(908, 1, 930, (17.5, 5.0))
(908, 2, 931, (20.0, 5.0))
(908, 3, 971, (17.5, 7.5))
(908, 4, 972, (20.0, 7.5))
(909, 1, 931, (20.0, 5.0))
(909, 2, 932, (22.5, 5.0))
(909, 3, 972, (20.0, 7.5))
(909, 4, 973, (22.5, 7.5))
(910, 1, 932, (22.5, 5.0))
(910, 2, 933, (25.0, 5.0))
(910, 3, 973, (22.5, 7.5))
(910, 4, 974, (25.0, 7.5))
(911, 1, 933, (25.0, 5.0))
(911, 2, 934, (27.5, 5.0))
(911, 3, 974, (25.0, 7.5))
(911, 4, 975, (27.5, 7.5))
(912, 1, 934, (27.5, 5.0))
(912, 2, 935, (30.0, 5.0))
(912, 3, 975, (27.5, 7.5))
(912, 4, 976, (30.0, 7.5))
(913, 1, 935, (30.0, 5.0))
(913, 2, 936, (32.5, 5.0))
(913, 3, 976, (30.0, 7.5))
(913, 4, 977, (32.5, 7.5))
(914, 1, 936, (32.5, 5.0))
(914, 2, 937, (35.0, 5.0))
(914, 3, 977, (32.5, 7.5))
(914, 4, 978, (35.0, 7.5))
(915, 1, 937, (35.0, 5.0))
(915, 2, 938, (37.5, 5.0))
(915, 3, 978, (35.0, 7.5))
(915, 4, 979, (37.5, 7.5))
(916, 1, 938, (37.5, 5.0))
(916, 2, 939, (40.0, 5.0))
(916, 3, 979, (37.5, 7.5))
(916, 4, 980, (40.0, 7.5))
(917, 1, 939, (40.0, 5.0))
(917, 2, 940, (42.5, 5.0))
(917, 3, 980, (40.0, 7.5))
(917, 4, 981, (42.5, 7.5))
(918, 1, 940, (42.5, 5.0))
(918, 2, 941, (45.0, 5.0))
(918, 3, 981, (42.5, 7.5))
(918, 4, 982, (45.0, 7.5))
(919, 1, 941, (45.0, 5.0))
(919, 2, 942, (47.5, 5.0))
(919, 3, 982, (45.0, 7.5))
(919, 4, 983, (47.5, 7.5))
(920, 1, 942, (47.5, 5.0))
(920, 2, 943, (50.0, 5.0))
(920, 3, 983, (47.5, 7.5))
(920, 4, 984, (50.0, 7.5))
(921, 1, 944, (-50.0, 7.5))
(921, 2, 945, (-47.5, 7.5))
(921, 3, 985, (-50.0, 10.0))
(921, 4, 986, (-47.5, 10.0))
(922, 1, 945, (-47.5, 7.5))
(922, 2, 946, (-45.0, 7.5))
(922, 3, 986, (-47.5, 10.0))
(922, 4, 987, (-45.0, 10.0))
(923, 1, 946, (-45.0, 7.5))
(923, 2, 947, (-42.5, 7.5))
(923, 3, 987, (-45.0, 10.0))
(923, 4, 988, (-42.5, 10.0))
(924, 1, 947, (-42.5, 7.5))
(924, 2, 948, (-40.0, 7.5))
(924, 3, 988, (-42.5, 10.0))
(924, 4, 989, (-40.0, 10.0))
(925, 1, 948, (-40.0, 7.5))
(925, 2, 949, (-37.5, 7.5))
(925, 3, 989, (-40.0, 10.0))
(925, 4, 990, (-37.5, 10.0))
(926, 1, 949, (-37.5, 7.5))
(926, 2, 950, (-35.0, 7.5))
(926, 3, 990, (-37.5, 10.0))
(926, 4, 991, (-35.0, 10.0))
(927, 1, 950, (-35.0, 7.5))
(927, 2, 951, (-32.5, 7.5))
(927, 3, 991, (-35.0, 10.0))
(927, 4, 992, (-32.5, 10.0))
(928, 1, 951, (-32.5, 7.5))
(928, 2, 952, (-30.0, 7.5))
(928, 3, 992, (-32.5, 10.0))
(928, 4, 993, (-30.0, 10.0))
(929, 1, 952, (-30.0, 7.5))
(929, 2, 953, (-27.5, 7.5))
(929, 3, 993, (-30.0, 10.0))
(929, 4, 994, (-27.5, 10.0))
(930, 1, 953, (-27.5, 7.5))
(930, 2, 954, (-25.0, 7.5))
(930, 3, 994, (-27.5, 10.0))
(930, 4, 995, (-25.0, 10.0))
(931, 1, 954, (-25.0, 7.5))
(931, 2, 955, (-22.5, 7.5))
(931, 3, 995, (-25.0, 10.0))
(931, 4, 996, (-22.5, 10.0))
(932, 1, 955, (-22.5, 7.5))
(932, 2, 956, (-20.0, 7.5))
(932, 3, 996, (-22.5, 10.0))
(932, 4, 997, (-20.0, 10.0))
(933, 1, 956, (-20.0, 7.5))
(933, 2, 957, (-17.5, 7.5))
(933, 3, 997, (-20.0, 10.0))
(933, 4, 998, (-17.5, 10.0))
(934, 1, 957, (-17.5, 7.5))
(934, 2, 958, (-15.0, 7.5))
(934, 3, 998, (-17.5, 10.0))
(934, 4, 999, (-15.0, 10.0))
(935, 1, 958, (-15.0, 7.5))
(935, 2, 959, (-12.5, 7.5))
(935, 3, 999, (-15.0, 10.0))
(935, 4, 1000, (-12.5, 10.0))
(936, 1, 959, (-12.5, 7.5))
(936, 2, 960, (-10.0, 7.5))
(936, 3, 1000, (-12.5, 10.0))
(936, 4, 1001, (-10.0, 10.0))
(937, 1, 960, (-10.0, 7.5))
(937, 2, 961, (-7.5, 7.5))
(937, 3, 1001, (-10.0, 10.0))
(937, 4, 1002, (-7.5, 10.0))
(938, 1, 961, (-7.5, 7.5))
(938, 2, 962, (-5.0, 7.5))
(938, 3, 1002, (-7.5, 10.0))
(938, 4, 1003, (-5.0, 10.0))
(939, 1, 962, (-5.0, 7.5))
(939, 2, 963, (-2.5, 7.5))
(939, 3, 1003, (-5.0, 10.0))
(939, 4, 1004, (-2.5, 10.0))
(940, 1, 963, (-2.5, 7.5))
(940, 2, 964, (0.0, 7.5))
(940, 3, 1004, (-2.5, 10.0))
(940, 4, 1005, (0.0, 10.0))
(941, 1, 964, (0.0, 7.5))
(941, 2, 965, (2.5, 7.5))
(941, 3, 1005, (0.0, 10.0))
(941, 4, 1006, (2.5, 10.0))
(942, 1, 965, (2.5, 7.5))
(942, 2, 966, (5.0, 7.5))
(942, 3, 1006, (2.5, 10.0))
(942, 4, 1007, (5.0, 10.0))
(943, 1, 966, (5.0, 7.5))
(943, 2, 967, (7.5, 7.5))
(943, 3, 1007, (5.0, 10.0))
(943, 4, 1008, (7.5, 10.0))
(944, 1, 967, (7.5, 7.5))
(944, 2, 968, (10.0, 7.5))
(944, 3, 1008, (7.5, 10.0))
(944, 4, 1009, (10.0, 10.0))
(945, 1, 968, (10.0, 7.5))
(945, 2, 969, (12.5, 7.5))
(945, 3, 1009, (10.0, 10.0))
(945, 4, 1010, (12.5, 10.0))
(946, 1, 969, (12.5, 7.5))
(946, 2, 970, (15.0, 7.5))
(946, 3, 1010, (12.5, 10.0))
(946, 4, 1011, (15.0, 10.0))
(947, 1, 970, (15.0, 7.5))
(947, 2, 971, (17.5, 7.5))
(947, 3, 1011, (15.0, 10.0))
(947, 4, 1012, (17.5, 10.0))
(948, 1, 971, (17.5, 7.5))
(948, 2, 972, (20.0, 7.5))
(948, 3, 1012, (17.5, 10.0))
(948, 4, 1013, (20.0, 10.0))
(949, 1, 972, (20.0, 7.5))
(949, 2, 973, (22.5, 7.5))
(949, 3, 1013, (20.0, 10.0))
(949, 4, 1014, (22.5, 10.0))
(950, 1, 973, (22.5, 7.5))
(950, 2, 974, (25.0, 7.5))
(950, 3, 1014, (22.5, 10.0))
(950, 4, 1015, (25.0, 10.0))
(951, 1, 974, (25.0, 7.5))
(951, 2, 975, (27.5, 7.5))
(951, 3, 1015, (25.0, 10.0))
(951, 4, 1016, (27.5, 10.0))
(952, 1, 975, (27.5, 7.5))
(952, 2, 976, (30.0, 7.5))
(952, 3, 1016, (27.5, 10.0))
(952, 4, 1017, (30.0, 10.0))
(953, 1, 976, (30.0, 7.5))
(953, 2, 977, (32.5, 7.5))
(953, 3, 1017, (30.0, 10.0))
(953, 4, 1018, (32.5, 10.0))
(954, 1, 977, (32.5, 7.5))
(954, 2, 978, (35.0, 7.5))
(954, 3, 1018, (32.5, 10.0))
(954, 4, 1019, (35.0, 10.0))
(955, 1, 978, (35.0, 7.5))
(955, 2, 979, (37.5, 7.5))
(955, 3, 1019, (35.0, 10.0))
(955, 4, 1020, (37.5, 10.0))
(956, 1, 979, (37.5, 7.5))
(956, 2, 980, (40.0, 7.5))
(956, 3, 1020, (37.5, 10.0))
(956, 4, 1021, (40.0, 10.0))
(957, 1, 980, (40.0, 7.5))
(957, 2, 981, (42.5, 7.5))
(957, 3, 1021, (40.0, 10.0))
(957, 4, 1022, (42.5, 10.0))
(958, 1, 981, (42.5, 7.5))
(958, 2, 982, (45.0, 7.5))
(958, 3, 1022, (42.5, 10.0))
(958, 4, 1023, (45.0, 10.0))
(959, 1, 982, (45.0, 7.5))
(959, 2, 983, (47.5, 7.5))
(959, 3, 1023, (45.0, 10.0))
(959, 4, 1024, (47.5, 10.0))
(960, 1, 983, (47.5, 7.5))
(960, 2, 984, (50.0, 7.5))
(960, 3, 1024, (47.5, 10.0))
(960, 4, 1025, (50.0, 10.0))
(961, 1, 985, (-50.0, 10.0))
(961, 2, 986, (-47.5, 10.0))
(961, 3, 1026, (-50.0, 12.5))
(961, 4, 1027, (-47.5, 12.5))
(962, 1, 986, (-47.5, 10.0))
(962, 2, 987, (-45.0, 10.0))
(962, 3, 1027, (-47.5, 12.5))
(962, 4, 1028, (-45.0, 12.5))
(963, 1, 987, (-45.0, 10.0))
(963, 2, 988, (-42.5, 10.0))
(963, 3, 1028, (-45.0, 12.5))
(963, 4, 1029, (-42.5, 12.5))
(964, 1, 988, (-42.5, 10.0))
(964, 2, 989, (-40.0, 10.0))
(964, 3, 1029, (-42.5, 12.5))
(964, 4, 1030, (-40.0, 12.5))
(965, 1, 989, (-40.0, 10.0))
(965, 2, 990, (-37.5, 10.0))
(965, 3, 1030, (-40.0, 12.5))
(965, 4, 1031, (-37.5, 12.5))
(966, 1, 990, (-37.5, 10.0))
(966, 2, 991, (-35.0, 10.0))
(966, 3, 1031, (-37.5, 12.5))
(966, 4, 1032, (-35.0, 12.5))
(967, 1, 991, (-35.0, 10.0))
(967, 2, 992, (-32.5, 10.0))
(967, 3, 1032, (-35.0, 12.5))
(967, 4, 1033, (-32.5, 12.5))
(968, 1, 992, (-32.5, 10.0))
(968, 2, 993, (-30.0, 10.0))
(968, 3, 1033, (-32.5, 12.5))
(968, 4, 1034, (-30.0, 12.5))
(969, 1, 993, (-30.0, 10.0))
(969, 2, 994, (-27.5, 10.0))
(969, 3, 1034, (-30.0, 12.5))
(969, 4, 1035, (-27.5, 12.5))
(970, 1, 994, (-27.5, 10.0))
(970, 2, 995, (-25.0, 10.0))
(970, 3, 1035, (-27.5, 12.5))
(970, 4, 1036, (-25.0, 12.5))
(971, 1, 995, (-25.0, 10.0))
(971, 2, 996, (-22.5, 10.0))
(971, 3, 1036, (-25.0, 12.5))
(971, 4, 1037, (-22.5, 12.5))
(972, 1, 996, (-22.5, 10.0))
(972, 2, 997, (-20.0, 10.0))
(972, 3, 1037, (-22.5, 12.5))
(972, 4, 1038, (-20.0, 12.5))
(973, 1, 997, (-20.0, 10.0))
(973, 2, 998, (-17.5, 10.0))
(973, 3, 1038, (-20.0, 12.5))
(973, 4, 1039, (-17.5, 12.5))
(974, 1, 998, (-17.5, 10.0))
(974, 2, 999, (-15.0, 10.0))
(974, 3, 1039, (-17.5, 12.5))
(974, 4, 1040, (-15.0, 12.5))
(975, 1, 999, (-15.0, 10.0))
(975, 2, 1000, (-12.5, 10.0))
(975, 3, 1040, (-15.0, 12.5))
(975, 4, 1041, (-12.5, 12.5))
(976, 1, 1000, (-12.5, 10.0))
(976, 2, 1001, (-10.0, 10.0))
(976, 3, 1041, (-12.5, 12.5))
(976, 4, 1042, (-10.0, 12.5))
(977, 1, 1001, (-10.0, 10.0))
(977, 2, 1002, (-7.5, 10.0))
(977, 3, 1042, (-10.0, 12.5))
(977, 4, 1043, (-7.5, 12.5))
(978, 1, 1002, (-7.5, 10.0))
(978, 2, 1003, (-5.0, 10.0))
(978, 3, 1043, (-7.5, 12.5))
(978, 4, 1044, (-5.0, 12.5))
(979, 1, 1003, (-5.0, 10.0))
(979, 2, 1004, (-2.5, 10.0))
(979, 3, 1044, (-5.0, 12.5))
(979, 4, 1045, (-2.5, 12.5))
(980, 1, 1004, (-2.5, 10.0))
(980, 2, 1005, (0.0, 10.0))
(980, 3, 1045, (-2.5, 12.5))
(980, 4, 1046, (0.0, 12.5))
(981, 1, 1005, (0.0, 10.0))
(981, 2, 1006, (2.5, 10.0))
(981, 3, 1046, (0.0, 12.5))
(981, 4, 1047, (2.5, 12.5))
(982, 1, 1006, (2.5, 10.0))
(982, 2, 1007, (5.0, 10.0))
(982, 3, 1047, (2.5, 12.5))
(982, 4, 1048, (5.0, 12.5))
(983, 1, 1007, (5.0, 10.0))
(983, 2, 1008, (7.5, 10.0))
(983, 3, 1048, (5.0, 12.5))
(983, 4, 1049, (7.5, 12.5))
(984, 1, 1008, (7.5, 10.0))
(984, 2, 1009, (10.0, 10.0))
(984, 3, 1049, (7.5, 12.5))
(984, 4, 1050, (10.0, 12.5))
(985, 1, 1009, (10.0, 10.0))
(985, 2, 1010, (12.5, 10.0))
(985, 3, 1050, (10.0, 12.5))
(985, 4, 1051, (12.5, 12.5))
(986, 1, 1010, (12.5, 10.0))
(986, 2, 1011, (15.0, 10.0))
(986, 3, 1051, (12.5, 12.5))
(986, 4, 1052, (15.0, 12.5))
(987, 1, 1011, (15.0, 10.0))
(987, 2, 1012, (17.5, 10.0))
(987, 3, 1052, (15.0, 12.5))
(987, 4, 1053, (17.5, 12.5))
(988, 1, 1012, (17.5, 10.0))
(988, 2, 1013, (20.0, 10.0))
(988, 3, 1053, (17.5, 12.5))
(988, 4, 1054, (20.0, 12.5))
(989, 1, 1013, (20.0, 10.0))
(989, 2, 1014, (22.5, 10.0))
(989, 3, 1054, (20.0, 12.5))
(989, 4, 1055, (22.5, 12.5))
(990, 1, 1014, (22.5, 10.0))
(990, 2, 1015, (25.0, 10.0))
